[09/Aug/2026:03:11:07 +0000] - 502 502 - GET http ai.know.mn "/" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "-"
[09/Aug/2026:11:41:46 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:46 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:46 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=2" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:48 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:51 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:51 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=2" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:52 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:55 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:41:55 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=2" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:01 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:03 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 657] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:03 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 657] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:04 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:05 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=2" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:09 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:42:15 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:21 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 657] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:42:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:43:15 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 360] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:43:18 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:43:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/d199fe31-04be-4c68-a9a5-e979e51180a7"
